# z (A),  sld (10^-6 A^-2)
1.0011e+03 9.7866e-06
1.0027e+03 9.7858e-06
1.0042e+03 9.7850e-06
1.0058e+03 9.7841e-06
1.0073e+03 9.7831e-06
1.0089e+03 9.7821e-06
1.0104e+03 9.7811e-06
1.0120e+03 9.7800e-06
1.0135e+03 9.7789e-06
1.0151e+03 9.7776e-06
1.0166e+03 9.7764e-06
1.0181e+03 9.7750e-06
1.0197e+03 9.7736e-06
1.0212e+03 9.7721e-06
1.0228e+03 9.7705e-06
1.0243e+03 9.7689e-06
1.0259e+03 9.7672e-06
1.0274e+03 9.7654e-06
1.0290e+03 9.7635e-06
1.0305e+03 9.7615e-06
1.0321e+03 9.7594e-06
1.0336e+03 9.7572e-06
1.0352e+03 9.7549e-06
1.0367e+03 9.7525e-06
1.0383e+03 9.7500e-06
1.0398e+03 9.7474e-06
1.0413e+03 9.7446e-06
1.0429e+03 9.7417e-06
1.0444e+03 9.7387e-06
1.0460e+03 9.7356e-06
1.0475e+03 9.7323e-06
1.0491e+03 9.7289e-06
1.0506e+03 9.7254e-06
1.0522e+03 9.7217e-06
1.0537e+03 9.7178e-06
1.0553e+03 9.7138e-06
1.0568e+03 9.7096e-06
1.0584e+03 9.7053e-06
1.0599e+03 9.7007e-06
1.0615e+03 9.6960e-06
1.0630e+03 9.6911e-06
1.0645e+03 9.6861e-06
1.0661e+03 9.6808e-06
1.0676e+03 9.6753e-06
1.0692e+03 9.6696e-06
1.0707e+03 9.6637e-06
1.0723e+03 9.6576e-06
1.0738e+03 9.6513e-06
1.0754e+03 9.6447e-06
1.0769e+03 9.6380e-06
1.0785e+03 9.6309e-06
1.0800e+03 9.6237e-06
1.0816e+03 9.6162e-06
1.0831e+03 9.6084e-06
1.0847e+03 9.6004e-06
1.0862e+03 9.5921e-06
1.0878e+03 9.5835e-06
1.0893e+03 9.5747e-06
1.0908e+03 9.5656e-06
1.0924e+03 9.5562e-06
1.0939e+03 9.5466e-06
1.0955e+03 9.5366e-06
1.0970e+03 9.5264e-06
1.0986e+03 9.5158e-06
1.1001e+03 9.5050e-06
1.1017e+03 9.4938e-06
1.1032e+03 9.4823e-06
1.1048e+03 9.4706e-06
1.1063e+03 9.4585e-06
1.1079e+03 9.4460e-06
1.1094e+03 9.4333e-06
1.1110e+03 9.4202e-06
1.1125e+03 9.4068e-06
1.1140e+03 9.3931e-06
